date,Default,Late,In Grace Period
2019-07-19,0.04914004914,0.039312039312,0.00737100737101
2019-07-20,0.04914004914,0.039312039312,0.00737100737101
2019-07-21,0.04914004914,0.039312039312,0.00737100737101
2019-07-22,0.04914004914,0.039312039312,0.004914004914
2019-07-23,0.04914004914,0.039312039312,0.004914004914
2019-07-24,0.04914004914,0.039312039312,0.004914004914
2019-07-25,0.04914004914,0.039312039312,0.004914004914
2019-07-26,0.0490196078431,0.0392156862745,0.00980392156863
2019-07-27,0.0490196078431,0.0416666666667,0.00735294117647
2019-07-28,0.0490196078431,0.0416666666667,0.00735294117647
2019-07-29,0.0490196078431,0.0392156862745,0.00735294117647
2019-07-30,0.0490196078431,0.0416666666667,0.00490196078431
2019-07-31,0.0490196078431,0.0441176470588,0.0122549019608
2019-08-01,0.0490196078431,0.0441176470588,0.0122549019608
2019-08-02,0.0514705882353,0.0416666666667,0.0196078431373
2019-08-03,0.0513447432763,0.041564792176,0.0195599022005
2019-08-04,0.0513447432763,0.041564792176,0.0195599022005
2019-08-05,0.0510948905109,0.043795620438,0.014598540146
2019-08-06,0.0510948905109,0.043795620438,0.0170316301703
2019-08-07,0.0510948905109,0.043795620438,0.0170316301703
2019-08-08,0.0509708737864,0.0412621359223,0.0169902912621
2019-08-09,0.0509708737864,0.0412621359223,0.0194174757282
2019-08-10,0.0509708737864,0.0461165048544,0.0145631067961
2019-08-11,0.0509708737864,0.0461165048544,0.0145631067961
2019-08-12,0.0509708737864,0.0436893203883,0.00970873786408
2019-08-13,0.0533980582524,0.0461165048544,0.00485436893204
2019-08-14,0.0533980582524,0.0461165048544,0.00485436893204
2019-08-15,0.0558252427184,0.0412621359223,0.00728155339806
2019-08-16,0.0582524271845,0.0388349514563,0.00728155339806
2019-08-17,0.0582524271845,0.0388349514563,0.00728155339806
2019-08-18,0.0581113801453,0.0387409200969,0.00726392251816
2019-08-19,0.0581113801453,0.0387409200969,0.00484261501211
2019-08-20,0.0581113801453,0.0387409200969,0.00484261501211
2019-08-21,0.0581113801453,0.0411622276029,0.00726392251816
2019-08-22,0.0581113801453,0.0411622276029,0.00968523002421
2019-08-23,0.0581113801453,0.0411622276029,0.0121065375303
2019-08-24,0.0581113801453,0.0411622276029,0.0121065375303
2019-08-25,0.0581113801453,0.043583535109,0.00968523002421
2019-08-26,0.0605326876513,0.0411622276029,0.00484261501211
2019-08-27,0.0605326876513,0.0411622276029,0.00242130750605
2019-08-28,0.0605326876513,0.0411622276029,0.00726392251816
2019-08-29,0.0605326876513,0.0387409200969,0.00726392251816
2019-08-30,0.0629539951574,0.0363196125908,0.00968523002421
2019-08-31,0.0629539951574,0.0411622276029,0.00484261501211
2019-09-01,0.0629539951574,0.0411622276029,0.00484261501211
2019-09-02,0.0629539951574,0.0411622276029,0.00484261501211
2019-09-03,0.0629539951574,0.043583535109,0.00484261501211
2019-09-04,0.0629539951574,0.046004842615,0.00242130750605
2019-09-05,0.0629539951574,0.046004842615,0.00484261501211
2019-09-06,0.0629539951574,0.046004842615,0.00484261501211
2019-09-07,0.0629539951574,0.046004842615,0.00484261501211
2019-09-08,0.0629539951574,0.046004842615,0.00484261501211
2019-09-09,0.0629539951574,0.046004842615,0.00726392251816
2019-09-10,0.0629539951574,0.046004842615,0.00726392251816
2019-09-11,0.0653753026634,0.0411622276029,0.00726392251816
2019-09-12,0.0653753026634,0.0411622276029,0.00726392251816
2019-09-13,0.0653753026634,0.043583535109,0.00726392251816
2019-09-14,0.0653753026634,0.043583535109,0.00726392251816
2019-09-15,0.0653753026634,0.043583535109,0.00726392251816
2019-09-16,0.0726392251816,0.0363196125908,0.00484261501211
2019-09-17,0.0726392251816,0.0363196125908,0.00726392251816
2019-09-18,0.0726392251816,0.0387409200969,0.00726392251816
2019-09-19,0.0726392251816,0.0387409200969,0.00484261501211
2019-09-20,0.0726392251816,0.0387409200969,0.00484261501211
2019-09-21,0.0726392251816,0.0387409200969,0.00484261501211
2019-09-22,0.0726392251816,0.0387409200969,0.00484261501211
2019-09-23,0.0726392251816,0.0387409200969,0.00726392251816
2019-09-24,0.0726392251816,0.0387409200969,0.00726392251816
2019-09-25,0.0726392251816,0.0387409200969,0.00242130750605
2019-09-26,0.0726392251816,0.0387409200969,0.00242130750605
2019-09-27,0.0726392251816,0.0387409200969,0.00484261501211
2019-09-28,0.0726392251816,0.0387409200969,0.00484261501211
2019-09-29,0.0726392251816,0.0387409200969,0.00484261501211
2019-09-30,0.0726392251816,0.0387409200969,0.00484261501211
2019-10-01,0.0726392251816,0.0387409200969,0.00484261501211
2019-10-02,0.0726392251816,0.0411622276029,0.00242130750605
2019-10-03,0.0750605326877,0.0363196125908,0.00242130750605
2019-10-04,0.0750605326877,0.0363196125908,0.00484261501211
2019-10-05,0.0750605326877,0.0363196125908,0.00484261501211
2019-10-06,0.0750605326877,0.0363196125908,0.00484261501211
2019-10-07,0.0750605326877,0.0363196125908,0.00484261501211
2019-10-08,0.0774818401937,0.0338983050847,0.00484261501211
2019-10-09,0.0774818401937,0.0338983050847,0.00726392251816
2019-10-10,0.0774818401937,0.0338983050847,0.00484261501211
2019-10-11,0.0799031476998,0.0314769975787,0.00484261501211
2019-10-12,0.0799031476998,0.0314769975787,0.00484261501211
2019-10-13,0.0799031476998,0.0314769975787,0.00484261501211
2019-10-14,0.0799031476998,0.0338983050847,0.00242130750605
2019-10-15,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-16,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-17,0.0799031476998,0.0338983050847,0.00484261501211
2019-10-18,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-19,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-20,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-21,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-22,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-23,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-24,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-25,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-26,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-27,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-28,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-29,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-30,0.0799031476998,0.0314769975787,0.00242130750605
2019-10-31,0.0847457627119,0.0266343825666,0.00242130750605
2019-11-01,0.0847457627119,0.0266343825666,0.00242130750605
2019-11-02,0.0847457627119,0.0266343825666,0.00242130750605
2019-11-03,0.0847457627119,0.0266343825666,0.00242130750605
2019-11-04,0.0847457627119,0.0266343825666,0.00242130750605
2019-11-05,0.0847457627119,0.0266343825666,0.00242130750605
2019-11-06,0.0847457627119,0.0266343825666,0.00242130750605
2019-11-07,0.0847457627119,0.0266343825666,0.00242130750605
2019-11-08,0.0847457627119,0.0266343825666,0.00242130750605
2019-11-09,0.0847457627119,0.0266343825666,0.00242130750605
2019-11-10,0.0847457627119,0.0290556900726,0.0
2019-11-11,0.0847457627119,0.0290556900726,0.0
2019-11-12,0.0847457627119,0.0290556900726,0.0
2019-11-13,0.0847457627119,0.0290556900726,0.0
2019-11-14,0.0847457627119,0.0290556900726,0.0
2019-11-15,0.0847457627119,0.0290556900726,0.0
2019-11-16,0.0847457627119,0.0290556900726,0.0
2019-11-17,0.0847457627119,0.0290556900726,0.0
2019-11-18,0.0847457627119,0.0290556900726,0.0
2019-11-19,0.0847457627119,0.0314769975787,0.0
2019-11-20,0.0847457627119,0.0314769975787,0.0
2019-11-21,0.0847457627119,0.0314769975787,0.0
2019-11-22,0.0847457627119,0.0314769975787,0.0
2019-11-23,0.0847457627119,0.0314769975787,0.0
2019-11-24,0.0847457627119,0.0314769975787,0.0
2019-11-25,0.0847457627119,0.0338983050847,0.0
2019-11-26,0.0847457627119,0.0363196125908,0.0
2019-11-27,0.0847457627119,0.0363196125908,0.0
2019-11-28,0.0847457627119,0.0363196125908,0.0
2019-11-29,0.0944309927361,0.0266343825666,0.0
2019-11-30,0.0944309927361,0.0266343825666,0.0
2019-12-01,0.0944309927361,0.0266343825666,0.0
2019-12-02,0.0944309927361,0.0266343825666,0.0
2019-12-03,0.0944309927361,0.0266343825666,0.0
2019-12-04,0.0944309927361,0.0266343825666,0.0
2019-12-05,0.0944309927361,0.0266343825666,0.0
2019-12-06,0.0944309927361,0.0266343825666,0.0
2019-12-07,0.0944309927361,0.0266343825666,0.0
2019-12-08,0.0944309927361,0.0266343825666,0.0
2019-12-09,0.0944309927361,0.0266343825666,0.0
2019-12-10,0.0944309927361,0.0266343825666,0.0
2019-12-11,0.0944309927361,0.0266343825666,0.0
2019-12-12,0.0944309927361,0.0266343825666,0.0
2019-12-13,0.0944309927361,0.0290556900726,0.0
2019-12-14,0.0944309927361,0.0290556900726,0.0
2019-12-15,0.0944309927361,0.0290556900726,0.0
2019-12-16,0.0992736077482,0.0242130750605,0.0
2019-12-17,0.0992736077482,0.0242130750605,0.0
2019-12-18,0.0992736077482,0.0266343825666,0.0
2019-12-19,0.0992736077482,0.0266343825666,0.0
2019-12-20,0.0992736077482,0.0266343825666,0.0
2019-12-21,0.0992736077482,0.0266343825666,0.0
2019-12-22,0.0992736077482,0.0266343825666,0.0
2019-12-23,0.0992736077482,0.0266343825666,0.0
2019-12-24,0.0992736077482,0.0266343825666,0.0
2019-12-25,0.0992736077482,0.0266343825666,0.0
2019-12-26,0.0992736077482,0.0242130750605,0.0
2019-12-27,0.0992736077482,0.0217917675545,0.0
2019-12-28,0.0992736077482,0.0217917675545,0.0
2019-12-29,0.0992736077482,0.0217917675545,0.0
2019-12-30,0.0992736077482,0.0217917675545,0.0
2019-12-31,0.101694915254,0.0217917675545,0.0
2020-01-01,0.101694915254,0.0217917675545,0.0
2020-01-02,0.101694915254,0.0217917675545,0.0
2020-01-03,0.101694915254,0.0242130750605,0.0
2020-01-04,0.101694915254,0.0242130750605,0.0
2020-01-05,0.101694915254,0.0242130750605,0.0
2020-01-06,0.101694915254,0.0242130750605,0.0
2020-01-07,0.101694915254,0.0242130750605,0.0
2020-01-08,0.101694915254,0.0242130750605,0.0
2020-01-09,0.101694915254,0.0242130750605,0.0
2020-01-10,0.101694915254,0.0266343825666,0.0
2020-01-11,0.101694915254,0.0266343825666,0.0
2020-01-12,0.101694915254,0.0266343825666,0.0
2020-01-13,0.101694915254,0.0266343825666,0.0
2020-01-14,0.101694915254,0.0266343825666,0.0
2020-01-15,0.101694915254,0.0266343825666,0.0
2020-01-16,0.101694915254,0.0266343825666,0.0
2020-01-17,0.101694915254,0.0266343825666,0.0
2020-01-18,0.101694915254,0.0266343825666,0.0
2020-01-19,0.101694915254,0.0266343825666,0.0
2020-01-20,0.101694915254,0.0266343825666,0.0
2020-01-21,0.101694915254,0.0266343825666,0.0
2020-01-22,0.101694915254,0.0266343825666,0.0
2020-01-23,0.101694915254,0.0266343825666,0.0
2020-01-24,0.101694915254,0.0266343825666,0.0
2020-01-25,0.101694915254,0.0266343825666,0.0
2020-01-26,0.101694915254,0.0290556900726,0.0
2020-01-27,0.101694915254,0.0314769975787,0.0
2020-01-28,0.101694915254,0.0338983050847,0.0
2020-01-29,0.101694915254,0.0338983050847,0.0
2020-01-30,0.101694915254,0.0338983050847,0.0
2020-01-31,0.101694915254,0.0363196125908,0.00242130750605
2020-02-01,0.101694915254,0.0387409200969,0.00242130750605
2020-02-02,0.101694915254,0.0387409200969,0.00242130750605
2020-02-03,0.101694915254,0.0387409200969,0.00242130750605
2020-02-04,0.101694915254,0.0387409200969,0.00242130750605
2020-02-05,0.101694915254,0.0387409200969,0.00242130750605
2020-02-06,0.101694915254,0.0387409200969,0.00242130750605
2020-02-07,0.101694915254,0.0387409200969,0.00242130750605
2020-02-08,0.101694915254,0.0387409200969,0.00242130750605
2020-02-09,0.101694915254,0.0387409200969,0.00242130750605
2020-02-10,0.101694915254,0.0387409200969,0.00242130750605
2020-02-11,0.101694915254,0.0387409200969,0.00242130750605
2020-02-12,0.101694915254,0.0387409200969,0.00242130750605
2020-02-13,0.10411622276,0.0363196125908,0.00242130750605
2020-02-14,0.10411622276,0.0363196125908,0.00242130750605
2020-02-15,0.10411622276,0.0363196125908,0.00242130750605
2020-02-16,0.10411622276,0.0363196125908,0.00242130750605
2020-02-17,0.10411622276,0.0363196125908,0.00242130750605
2020-02-18,0.10411622276,0.0363196125908,0.00242130750605
2020-02-19,0.10411622276,0.0363196125908,0.00242130750605
2020-02-20,0.10411622276,0.0363196125908,0.00242130750605
2020-02-21,0.10411622276,0.0363196125908,0.00242130750605
2020-02-22,0.10411622276,0.0363196125908,0.00242130750605
2020-02-23,0.10411622276,0.0363196125908,0.00242130750605
2020-02-24,0.10411622276,0.0363196125908,0.00242130750605
2020-02-25,0.10411622276,0.0363196125908,0.00242130750605
2020-02-26,0.10411622276,0.0363196125908,0.00242130750605
2020-02-27,0.10411622276,0.0363196125908,0.00242130750605
2020-02-28,0.111380145278,0.0290556900726,0.00242130750605
2020-02-29,0.111380145278,0.0290556900726,0.00242130750605
2020-03-01,0.111380145278,0.0314769975787,0.00242130750605
2020-03-02,0.111380145278,0.0314769975787,0.00242130750605
2020-03-03,0.111380145278,0.0314769975787,0.00242130750605
2020-03-04,0.111380145278,0.0314769975787,0.00242130750605
2020-03-05,0.111380145278,0.0314769975787,0.00242130750605
2020-03-06,0.111380145278,0.0314769975787,0.00242130750605
2020-03-07,0.111380145278,0.0314769975787,0.00242130750605
2020-03-08,0.111380145278,0.0314769975787,0.00242130750605
2020-03-09,0.111380145278,0.0338983050847,0.00484261501211
2020-03-10,0.111380145278,0.0338983050847,0.00484261501211
2020-03-11,0.111380145278,0.0363196125908,0.00242130750605
2020-03-12,0.111380145278,0.0363196125908,0.00242130750605
2020-03-13,0.111380145278,0.0363196125908,0.00242130750605
2020-03-14,0.111380145278,0.0363196125908,0.00242130750605
2020-03-15,0.111380145278,0.0411622276029,0.00242130750605
2020-03-16,0.116222760291,0.0363196125908,0.00242130750605
2020-03-17,0.116222760291,0.0363196125908,0.00242130750605
2020-03-18,0.118644067797,0.0387409200969,0.00726392251816
2020-03-19,0.118644067797,0.0387409200969,0.0145278450363
2020-03-20,0.118644067797,0.0387409200969,0.0145278450363
2020-03-21,0.118644067797,0.0387409200969,0.0145278450363
2020-03-22,0.118644067797,0.0387409200969,0.0145278450363
2020-03-23,0.118644067797,0.0387409200969,0.0145278450363
2020-03-24,0.118644067797,0.0387409200969,0.0145278450363
2020-03-25,0.118644067797,0.0387409200969,0.0145278450363
2020-03-26,0.118644067797,0.0387409200969,0.0145278450363
2020-03-27,0.118644067797,0.0387409200969,0.0145278450363
2020-03-28,0.118644067797,0.0387409200969,0.0145278450363
2020-03-29,0.118644067797,0.0387409200969,0.0145278450363
2020-03-30,0.118644067797,0.0387409200969,0.0121065375303
2020-03-31,0.118644067797,0.0387409200969,0.0121065375303
2020-04-01,0.118644067797,0.0387409200969,0.0121065375303
2020-04-02,0.118644067797,0.0387409200969,0.0121065375303
2020-04-03,0.118644067797,0.0387409200969,0.0121065375303
2020-04-04,0.118644067797,0.0363196125908,0.0121065375303
2020-04-05,0.118644067797,0.0363196125908,0.0121065375303
2020-04-06,0.118644067797,0.0363196125908,0.0121065375303
2020-04-07,0.118644067797,0.0363196125908,0.0121065375303
2020-04-08,0.118644067797,0.0363196125908,0.00968523002421
2020-04-09,0.118644067797,0.0363196125908,0.00968523002421
2020-04-10,0.118644067797,0.0363196125908,0.00968523002421
2020-04-11,0.118644067797,0.0363196125908,0.00968523002421
2020-04-12,0.118644067797,0.0363196125908,0.00968523002421
2020-04-13,0.118644067797,0.0363196125908,0.00484261501211
2020-04-14,0.118644067797,0.0363196125908,0.00484261501211
2020-04-15,0.121065375303,0.0338983050847,0.00484261501211
2020-04-16,0.121065375303,0.0338983050847,0.00484261501211
2020-04-17,0.121065375303,0.0338983050847,0.00242130750605
2020-04-18,0.121065375303,0.0338983050847,0.00242130750605
2020-04-19,0.121065375303,0.0338983050847,0.00242130750605
2020-04-20,0.121065375303,0.0338983050847,0.00242130750605
2020-04-21,0.121065375303,0.0338983050847,0.00242130750605
2020-04-22,0.121065375303,0.0338983050847,0.00242130750605
2020-04-23,0.121065375303,0.0338983050847,0.00242130750605
2020-04-24,0.121065375303,0.0338983050847,0.00242130750605
2020-04-25,0.121065375303,0.0338983050847,0.00242130750605
2020-04-26,0.121065375303,0.0338983050847,0.00242130750605
2020-04-27,0.121065375303,0.0338983050847,0.00242130750605
2020-04-28,0.121065375303,0.0338983050847,0.00484261501211
2020-04-29,0.121065375303,0.0363196125908,0.00484261501211
2020-04-30,0.123486682809,0.0338983050847,0.00484261501211
2020-05-01,0.123486682809,0.0338983050847,0.00484261501211
2020-05-02,0.123486682809,0.0338983050847,0.00484261501211
2020-05-03,0.123486682809,0.0338983050847,0.00484261501211
2020-05-04,0.123486682809,0.0363196125908,0.00242130750605
2020-05-05,0.123486682809,0.0363196125908,0.00242130750605
2020-05-06,0.123486682809,0.0363196125908,0.00242130750605
2020-05-07,0.123486682809,0.0363196125908,0.00484261501211
2020-05-08,0.123486682809,0.0363196125908,0.00484261501211
2020-05-09,0.123486682809,0.0363196125908,0.00484261501211
2020-05-10,0.125907990315,0.0338983050847,0.00484261501211
2020-05-11,0.125907990315,0.0338983050847,0.00484261501211
2020-05-12,0.125907990315,0.0338983050847,0.00484261501211
2020-05-13,0.125907990315,0.0338983050847,0.00242130750605
2020-05-14,0.125907990315,0.0338983050847,0.00242130750605
2020-05-15,0.128329297821,0.0290556900726,0.00726392251816
2020-05-16,0.128329297821,0.0290556900726,0.00726392251816
2020-05-17,0.128329297821,0.0290556900726,0.00726392251816
2020-05-18,0.128329297821,0.0290556900726,0.00484261501211
2020-05-19,0.128329297821,0.0266343825666,0.00726392251816
2020-05-20,0.128329297821,0.0290556900726,0.00726392251816
2020-05-21,0.128329297821,0.0266343825666,0.00726392251816
2020-05-22,0.128329297821,0.0266343825666,0.00726392251816
2020-05-23,0.128329297821,0.0266343825666,0.00968523002421
2020-05-24,0.128329297821,0.0266343825666,0.00968523002421
2020-05-25,0.128329297821,0.0266343825666,0.00968523002421
2020-05-26,0.128329297821,0.0266343825666,0.00242130750605
2020-05-27,0.128329297821,0.0266343825666,0.00242130750605
2020-05-28,0.128329297821,0.0266343825666,0.00726392251816
2020-05-29,0.128329297821,0.0266343825666,0.0121065375303
2020-05-30,0.128329297821,0.0266343825666,0.0121065375303
2020-05-31,0.128329297821,0.0290556900726,0.00968523002421
2020-06-01,0.128329297821,0.0290556900726,0.00484261501211
2020-06-02,0.128329297821,0.0290556900726,0.00484261501211
2020-06-03,0.128329297821,0.0314769975787,0.00242130750605
2020-06-04,0.130750605327,0.0290556900726,0.00484261501211
2020-06-05,0.130750605327,0.0266343825666,0.00484261501211
2020-06-06,0.130750605327,0.0290556900726,0.00242130750605
2020-06-07,0.130750605327,0.0290556900726,0.00242130750605
2020-06-08,0.130750605327,0.0290556900726,0.00242130750605
2020-06-09,0.133171912833,0.0266343825666,0.00484261501211
2020-06-10,0.133171912833,0.0266343825666,0.00484261501211
2020-06-11,0.133171912833,0.0266343825666,0.00484261501211
2020-06-12,0.133171912833,0.0266343825666,0.00242130750605
2020-06-13,0.133171912833,0.0266343825666,0.00242130750605
2020-06-14,0.133171912833,0.0266343825666,0.00242130750605
2020-06-15,0.133171912833,0.0266343825666,0.0
2020-06-16,0.138014527845,0.0169491525424,0.00242130750605
2020-06-17,0.138014527845,0.0169491525424,0.00242130750605
2020-06-18,0.138014527845,0.0169491525424,0.00242130750605
2020-06-19,0.138014527845,0.0169491525424,0.00242130750605
2020-06-20,0.138014527845,0.0169491525424,0.00242130750605
2020-06-21,0.138014527845,0.0169491525424,0.00242130750605
2020-06-22,0.140435835351,0.0145278450363,0.00242130750605
2020-06-23,0.140435835351,0.0145278450363,0.00242130750605
2020-06-24,0.142857142857,0.0121065375303,0.00242130750605
2020-06-25,0.142857142857,0.0121065375303,0.00242130750605
2020-06-26,0.142857142857,0.0121065375303,0.00484261501211
2020-06-27,0.142857142857,0.0121065375303,0.00484261501211
2020-06-28,0.150121065375,0.00484261501211,0.00484261501211
2020-06-29,0.150121065375,0.00484261501211,0.00484261501211
2020-06-30,0.150121065375,0.00484261501211,0.00484261501211
2020-07-01,0.150121065375,0.00484261501211,0.00726392251816
2020-07-02,0.150121065375,0.00484261501211,0.00726392251816
2020-07-03,0.150121065375,0.00484261501211,0.00726392251816
2020-07-04,0.150121065375,0.00726392251816,0.00484261501211
2020-07-05,0.150121065375,0.00726392251816,0.00726392251816
2020-07-06,0.150121065375,0.00726392251816,0.00726392251816
2020-07-07,0.150121065375,0.00726392251816,0.00726392251816
2020-07-08,0.150121065375,0.00726392251816,0.00484261501211
2020-07-09,0.150121065375,0.00726392251816,0.00726392251816
2020-07-10,0.150121065375,0.00726392251816,0.00484261501211
2020-07-11,0.150121065375,0.00726392251816,0.00484261501211
2020-07-12,0.150121065375,0.00726392251816,0.00484261501211
2020-07-13,0.150121065375,0.00726392251816,0.00484261501211
2020-07-14,0.150121065375,0.00726392251816,0.00726392251816
2020-07-15,0.150121065375,0.00726392251816,0.00484261501211
2020-07-16,0.150121065375,0.00726392251816,0.00484261501211
2020-07-17,0.150121065375,0.00726392251816,0.00484261501211
2020-07-18,0.150121065375,0.00726392251816,0.00484261501211
2020-07-19,0.150121065375,0.00726392251816,0.00484261501211
2020-07-20,0.150121065375,0.00726392251816,0.00726392251816
2020-07-21,0.150121065375,0.00726392251816,0.00726392251816
2020-07-22,0.150121065375,0.00968523002421,0.00484261501211
2020-07-23,0.150121065375,0.00968523002421,0.00484261501211
2020-07-24,0.150121065375,0.00968523002421,0.00484261501211
2020-07-25,0.150121065375,0.00968523002421,0.00484261501211
2020-07-26,0.150121065375,0.00968523002421,0.00484261501211
2020-07-27,0.150121065375,0.00968523002421,0.00242130750605
2020-07-28,0.152542372881,0.00484261501211,0.00726392251816
2020-07-29,0.152542372881,0.00484261501211,0.00726392251816
2020-07-30,0.152542372881,0.00726392251816,0.00726392251816
2020-07-31,0.152542372881,0.00726392251816,0.00726392251816
2020-08-01,0.152542372881,0.00726392251816,0.00968523002421
2020-08-02,0.152542372881,0.00726392251816,0.00968523002421
2020-08-03,0.152542372881,0.00968523002421,0.00726392251816
2020-08-04,0.152542372881,0.00968523002421,0.00726392251816
2020-08-05,0.152542372881,0.00968523002421,0.00968523002421
2020-08-06,0.152542372881,0.00968523002421,0.00968523002421
2020-08-07,0.152542372881,0.00726392251816,0.00968523002421
2020-08-08,0.152542372881,0.00726392251816,0.00968523002421
2020-08-09,0.152542372881,0.00726392251816,0.0121065375303
2020-08-10,0.152542372881,0.00726392251816,0.0121065375303
2020-08-11,0.152542372881,0.00726392251816,0.0121065375303
2020-08-12,0.152542372881,0.0121065375303,0.00968523002421
2020-08-13,0.152542372881,0.0121065375303,0.0121065375303
2020-08-14,0.152542372881,0.0121065375303,0.00968523002421
2020-08-15,0.152542372881,0.0145278450363,0.00726392251816
2020-08-16,0.152542372881,0.0145278450363,0.00726392251816
2020-08-17,0.152542372881,0.0145278450363,0.00968523002421
2020-08-18,0.152542372881,0.0145278450363,0.0145278450363
2020-08-19,0.152542372881,0.0145278450363,0.0169491525424
2020-08-20,0.152542372881,0.0145278450363,0.0169491525424
2020-08-21,0.152542372881,0.00968523002421,0.0169491525424
2020-08-22,0.152542372881,0.00968523002421,0.0193704600484
2020-08-23,0.152542372881,0.00968523002421,0.0193704600484
2020-08-24,0.152542372881,0.00968523002421,0.0145278450363
2020-08-25,0.152542372881,0.00968523002421,0.0145278450363
2020-08-26,0.152542372881,0.00968523002421,0.0169491525424
2020-08-27,0.152542372881,0.00968523002421,0.0169491525424
2020-08-28,0.152542372881,0.0121065375303,0.0145278450363
2020-08-29,0.152542372881,0.0145278450363,0.0121065375303
2020-08-30,0.152542372881,0.0145278450363,0.0121065375303
2020-08-31,0.154963680387,0.0121065375303,0.0121065375303
2020-09-01,0.154963680387,0.0121065375303,0.00968523002421
2020-09-02,0.154963680387,0.0145278450363,0.00968523002421
2020-09-03,0.154963680387,0.0145278450363,0.00726392251816
2020-09-04,0.154963680387,0.0145278450363,0.00726392251816
2020-09-05,0.154963680387,0.0145278450363,0.00726392251816
2020-09-06,0.154963680387,0.0169491525424,0.00484261501211
2020-09-07,0.154963680387,0.0169491525424,0.00484261501211
2020-09-08,0.154963680387,0.0169491525424,0.00726392251816
2020-09-09,0.154963680387,0.0169491525424,0.00968523002421
2020-09-10,0.154963680387,0.0169491525424,0.00726392251816
2020-09-11,0.154963680387,0.0169491525424,0.00726392251816
2020-09-12,0.154963680387,0.0193704600484,0.00242130750605
2020-09-13,0.157384987893,0.0169491525424,0.00242130750605
2020-09-14,0.157384987893,0.0169491525424,0.00242130750605
2020-09-15,0.1598062954,0.0145278450363,0.00242130750605
2020-09-16,0.1598062954,0.0169491525424,0.00484261501211
2020-09-17,0.1598062954,0.0169491525424,0.00968523002421
2020-09-18,0.1598062954,0.0145278450363,0.00968523002421
2020-09-19,0.1598062954,0.0145278450363,0.00968523002421
2020-09-20,0.1598062954,0.0145278450363,0.00968523002421
2020-09-21,0.1598062954,0.0145278450363,0.0121065375303
2020-09-22,0.1598062954,0.0145278450363,0.0121065375303
2020-09-23,0.1598062954,0.0169491525424,0.0121065375303
2020-09-24,0.1598062954,0.0145278450363,0.00968523002421
2020-09-25,0.1598062954,0.0145278450363,0.00968523002421
2020-09-26,0.1598062954,0.0121065375303,0.0121065375303
2020-09-27,0.1598062954,0.0121065375303,0.0121065375303
2020-09-28,0.1598062954,0.0121065375303,0.0145278450363
2020-09-29,0.1598062954,0.0121065375303,0.0145278450363
2020-09-30,0.1598062954,0.0121065375303,0.00968523002421
2020-10-01,0.1598062954,0.0145278450363,0.00968523002421
2020-10-02,0.1598062954,0.0145278450363,0.00968523002421
2020-10-03,0.1598062954,0.0145278450363,0.00968523002421
2020-10-04,0.1598062954,0.0169491525424,0.00726392251816
2020-10-05,0.1598062954,0.0169491525424,0.00726392251816
2020-10-06,0.1598062954,0.0169491525424,0.00726392251816
2020-10-07,0.1598062954,0.0169491525424,0.00726392251816
2020-10-08,0.1598062954,0.0169491525424,0.00968523002421
2020-10-09,0.1598062954,0.0169491525424,0.0121065375303
2020-10-10,0.1598062954,0.0169491525424,0.0121065375303
2020-10-11,0.1598062954,0.0169491525424,0.0121065375303
2020-10-12,0.1598062954,0.0169491525424,0.00968523002421
2020-10-13,0.1598062954,0.0169491525424,0.00726392251816
2020-10-14,0.1598062954,0.0169491525424,0.00726392251816
2020-10-15,0.1598062954,0.0217917675545,0.00484261501211
2020-10-16,0.1598062954,0.0217917675545,0.00484261501211
2020-10-17,0.1598062954,0.0217917675545,0.00484261501211
2020-10-18,0.1598062954,0.0217917675545,0.00484261501211
2020-10-19,0.1598062954,0.0169491525424,0.00726392251816
2020-10-20,0.1598062954,0.0169491525424,0.00484261501211
2020-10-21,0.1598062954,0.0169491525424,0.00484261501211
2020-10-22,0.1598062954,0.0169491525424,0.00726392251816
2020-10-23,0.1598062954,0.0169491525424,0.00726392251816
2020-10-24,0.1598062954,0.0169491525424,0.00484261501211
2020-10-25,0.1598062954,0.0169491525424,0.00484261501211
2020-10-26,0.1598062954,0.0169491525424,0.00484261501211
2020-10-27,0.1598062954,0.0169491525424,0.00484261501211
2020-10-28,0.1598062954,0.0169491525424,0.00484261501211
2020-10-29,0.1598062954,0.0145278450363,0.00726392251816
2020-10-30,0.162227602906,0.0121065375303,0.00726392251816
2020-10-31,0.162227602906,0.00726392251816,0.0145278450363
2020-11-01,0.162227602906,0.00726392251816,0.0145278450363
